size,threads,runtime,energy
500,2,0.0350289,0.725584
500,2,0.0350306,0.723631
500,2,0.0350471,0.720518
500,2,0.0350358,0.72357
500,2,0.0350272,0.721617
500,2,0.0350315,0.723203
500,2,0.0350333,0.724669
500,2,0.0350335,0.724424
500,2,0.0350261,0.719725
500,2,0.0350322,0.725218
500,2,0.0350305,0.72064
500,2,0.0350353,0.72357
500,2,0.0350325,0.72296
500,2,0.0350376,0.722532
500,2,0.035042,0.728148
500,2,0.0350413,0.726499
500,2,0.0350381,0.743406
500,2,0.0350343,0.722411
500,2,0.035039,0.726621
500,2,0.035031,0.724059
500,2,0.0350303,0.72241
500,2,0.0350282,0.722166
500,2,0.0350271,0.721922
500,2,0.0350394,0.723753
500,2,0.0350375,0.724485
500,2,0.0350315,0.721068
500,2,0.0350334,0.721861
500,2,0.0350316,0.724913
500,2,0.0350277,0.726255
500,2,0.0350335,0.717405
500,2,0.0350294,0.72412
500,2,0.03503,0.72003
500,2,0.0350516,0.741697
500,2,0.035036,0.7041
500,2,0.0350255,0.74072
500,2,0.0350304,0.721617
500,2,0.0350268,0.723631
500,2,0.0350367,0.72418
500,2,0.0350336,0.720946
500,2,0.0350327,0.721189
500,2,0.0350321,0.722838
500,2,0.0350374,0.720396
500,2,0.03503,0.72064
500,2,0.0350365,0.72534
500,2,0.0350304,0.721983
500,2,0.0350249,0.721861
500,2,0.035027,0.719481
500,2,0.0350318,0.724119
500,2,0.0350363,0.723631
500,2,0.0350492,0.721495
500,2,0.0350401,0.722654
500,2,0.0350325,0.722349
500,2,0.0350377,0.740233
500,2,0.0350414,0.71826
500,2,0.0350341,0.720335
500,2,0.0350214,0.719114
500,2,0.0350307,0.72064
500,2,0.0350343,0.718993
500,2,0.035034,0.723325
500,2,0.0350317,0.718566
500,2,0.0350356,0.719968
500,2,0.0350491,0.721617
500,2,0.035029,0.723509
500,2,0.0350235,0.720946
500,2,0.0350335,0.720518
500,2,0.0350378,0.721739
500,2,0.035032,0.718992
500,2,0.042642,0.949643
500,2,0.0465662,1.01257
500,2,0.0465786,0.994626
500,2,0.0478675,1.02814
500,2,0.042616,0.964292
500,2,0.0351459,0.86273
500,2,0.0351537,0.867429
500,2,0.0351319,0.861875
500,2,0.0426379,0.977171
500,2,0.0376579,0.927243
500,2,0.0351738,0.877684
500,2,0.0351308,0.84448
500,2,0.0351166,0.828123
500,2,0.0352268,0.91406
500,2,0.0351769,0.93054
500,2,0.0351697,0.923703
500,2,0.0351727,0.926451
500,2,0.0351558,0.942868
500,2,0.0351476,0.913877
500,2,0.0350912,0.753416
500,2,0.035146,0.76068
500,2,0.0351443,0.838804
500,2,0.0351821,0.919492
500,2,0.0351608,0.813902
500,2,0.0351365,0.770689
500,2,0.035392,0.750791
500,2,0.037886,0.807493
500,2,0.0352742,0.727049
500,2,0.0350596,0.729551
500,2,0.03505,0.719908
500,2,0.0350746,0.723753
500,2,0.0350667,0.724486
500,2,0.0350599,0.746275
500,2,0.0350617,0.727964
500,2,0.0350355,0.722777
500,2,0.0350336,0.72241
500,2,0.0350311,0.718748
500,2,0.0350474,0.726744
500,2,0.0350376,0.720213
500,2,0.0350363,0.724485
500,2,0.0350455,0.719298
500,2,0.0350321,0.724119
500,2,0.0350297,0.722044
500,2,0.0350373,0.724424
500,2,0.0350323,0.718687
500,2,0.0350316,0.724974
500,2,0.0350316,0.720274
500,2,0.0350259,0.719542
500,2,0.0350334,0.740843
500,2,0.0350352,0.721189
500,2,0.0350444,0.725828
500,2,0.0350358,0.721983
500,2,0.0350379,0.718871
500,2,0.0350312,0.724912
500,2,0.0350361,0.719725
500,2,0.0350291,0.721678
500,2,0.0350376,0.720457
500,2,0.0350379,0.721068
500,2,0.0350389,0.724668
500,2,0.0350451,0.720335
500,2,0.0350379,0.724486
500,2,0.0350391,0.722166
500,2,0.035034,0.7218
500,2,0.0350317,0.721311
500,2,0.0350314,0.722838
500,2,0.03503,0.741331
500,2,0.0350369,0.720396
500,2,0.0350312,0.722899
500,2,0.0350265,0.724241
500,2,0.0350325,0.720518
500,2,0.0350359,0.722593
500,2,0.0350344,0.722289
500,2,0.0350253,0.720091
500,2,0.035031,0.72009
500,2,0.0350326,0.722228
500,2,0.0350345,0.72357
500,2,0.035033,0.719114
500,2,0.0350307,0.724485
500,2,0.0350365,0.721861
500,2,0.0350303,0.720396
500,2,0.0350512,0.721373
500,2,0.0350244,0.722593
500,2,0.0350322,0.719664
500,2,0.0350304,0.723204
500,2,0.0350355,0.719297
500,2,0.0350288,0.721739
500,2,0.0350306,0.730284
500,2,0.0350313,0.721495
500,2,0.035037,0.720762
500,2,0.0350347,0.721007
500,2,0.0350305,0.718931
500,2,0.0350321,0.722166
500,2,0.0350288,0.723753
500,2,0.0350345,0.721739
500,2,0.0350481,0.723631
500,2,0.0350509,0.733702
500,2,0.035033,0.755918
500,2,0.0350318,0.757322
500,2,0.0350379,0.770323
500,2,0.0350366,0.783018
500,2,0.0350294,0.73889
500,2,0.0350314,0.777586
500,2,0.035035,0.758604
500,2,0.0350285,0.760008
